Title,Price,Bedrooms,Bathrooms,Areas,Location,Release Date,Url
(Fully Furnished) Apartment PPAM Melinjau Presint 11 Putrajaya,RM 1 500 per month,3 Bedrooms,2 Bathrooms,1200 sq.ft.,Putrajaya,"Feb 2, 00:28",https://www.mudah.my/+Fully+Furnished+Apartment+PPAM+Melinjau+Presint+11+Putrajaya-88479242.htm
[BNJ DREAM R21102] House for Rent IOI PUTRAJAYA Fully Furnished,RM 1 600 per month,2 Bedrooms,2 Bathrooms,788 sq.ft.,Putrajaya,"Feb 1, 23:55",https://www.mudah.my/+BNJ+DREAM+R21102+House+for+Rent+IOI+PUTRAJAYA+Fully+Furnished-87901046.htm
"Tamara Residence Presint 8, Putrajaya",RM 1 700 per month,3 Bedrooms,2 Bathrooms,1205 sq.ft.,Putrajaya,"Feb 1, 22:50",https://www.mudah.my/Tamara+Residence+Presint+8+Putrajaya-88477925.htm
MURAH! + Partial Furnished Apartment Selasih PUTRAJAYA,RM 1 200 per month,3 Bedrooms,2 Bathrooms,988 sq.ft.,Putrajaya,"Feb 1, 22:05",https://www.mudah.my/MURAH+Partial+Furnished+Apartment+Selasih+PUTRAJAYA-88477085.htm
"The Clio Residences, Fully Furnish, High floor, Renovated, 2rooms2bath",RM 1 800 per month,2 Bedrooms,2 Bathrooms,872 sq.ft.,Putrajaya,"Feb 1, 17:25",https://www.mudah.my/The+Clio+Residences+Fully+Furnish+High+floor+Renovated+2rooms2bath-88471945.htm
"Dwiputra Residence, 1200sf, Fully furnish, Renovated, Include wifi",RM 2 400 per month,3 Bedrooms,2 Bathrooms,1200 sq.ft.,Putrajaya,"Feb 1, 17:25",https://www.mudah.my/Dwiputra+Residence+1200sf+Fully+furnish+Renovated+Include+wifi-88471976.htm
"Puteri Palma Condo, IOI Resort, Partly Furnish, Low rise with lift",RM 1 500 per month,3 Bedrooms,2 Bathrooms,1300 sq.ft.,Putrajaya,"Feb 1, 17:20",https://www.mudah.my/Puteri+Palma+Condo+IOI+Resort+Partly+Furnish+Low+rise+with+lift-88074258.htm
"Dwiputra Residence, 950sf, Fully furnish, Move in condition, Pool view",RM 1 800 per month,3 Bedrooms,2 Bathrooms,950 sq.ft.,Putrajaya,"Feb 1, 17:04",https://www.mudah.my/Dwiputra+Residence+950sf+Fully+furnish+Move+in+condition+Pool+view-88471801.htm
"The Clio Residences, IOI Resort,1012sf, 3r2b,Fully furnish, High Floor",RM 2 000 per month,3 Bedrooms,2 Bathrooms,1012 sq.ft.,Putrajaya,"Feb 1, 17:00",https://www.mudah.my/The+Clio+Residences+IOI+Resort+1012sf+3r2b+Fully+furnish+High+Floor-88208009.htm
"The Clio Residences, 1410sf, Fully Furnish, Must view, Low floor",RM 2 500 per month,3 Bedrooms,2 Bathrooms,1410 sq.ft.,Putrajaya,"Feb 1, 17:00",https://www.mudah.my/The+Clio+Residences+1410sf+Fully+Furnish+Must+view+Low+floor-88208071.htm
"Puteri Palma Condo, IOI Resort, Fully Furnish, 1654sf, next to Mall",RM 2 400 per month,3 Bedrooms,2 Bathrooms,1654 sq.ft.,Putrajaya,"Feb 1, 17:00",https://www.mudah.my/Puteri+Palma+Condo+IOI+Resort+Fully+Furnish+1654sf+next+to+Mall-88207961.htm
"Puteri Palma 3, Next to IOI City Mall, 1668sf, Partly Furnish",RM 1 800 per month,3 Bedrooms,2 Bathrooms,1668 sq.ft.,Putrajaya,"Feb 1, 16:50",https://www.mudah.my/Puteri+Palma+3+Next+to+IOI+City+Mall+1668sf+Partly+Furnish-88207737.htm
"Conezion, putrajaya , beside ioi city mall, opposite hospital serdang",RM 1 900 per month,3 Bedrooms,2 Bathrooms,986 sq.ft.,Putrajaya,"Feb 1, 15:25",https://www.mudah.my/Conezion+putrajaya+beside+ioi+city+mall+opposite+hospital+serdang-88468413.htm
"Conezion, putrajaya , beside ioi city mall, opposite hospital serdang",RM 1 400 per month,2 Bedrooms,2 Bathrooms,780 sq.ft.,Putrajaya,"Feb 1, 15:25",https://www.mudah.my/Conezion+putrajaya+beside+ioi+city+mall+opposite+hospital+serdang-88468424.htm
[ Agent Specialist ] Tamara Residence Many Units On Hand Available,RM 2 400 per month,3 Bedrooms,2 Bathrooms,1205 sq.ft.,Putrajaya,"Feb 1, 14:20",https://www.mudah.my/+Agent+Specialist+Tamara+Residence+Many+Units+On+Hand+Available-87989718.htm
"[ BEST DEAL ] 3 Bedrooms FULLY ,Cambridge Tower, Presint 11",RM 899 per month,3 Bedrooms,2 Bathrooms,450 sq.ft.,Putrajaya,"Feb 1, 14:10",https://www.mudah.my/+BEST+DEAL+3+Bedrooms+FULLY+Cambridge+Tower+Presint+11-72090659.htm
Sewa Dulu Beli Kemudian [SKIM SEWA BELI Conezion Residence Putrajaya],RM 1 200 per month,2 Bedrooms,2 Bathrooms,783 sq.ft.,Putrajaya,"Feb 1, 13:50",https://www.mudah.my/Sewa+Dulu+Beli+Kemudian+SKIM+SEWA+BELI+Conezion+Residence+Putrajaya+-88465951.htm
"For RENT Tamara Residence Presint 8, Putrajaya",RM 1 700 per month,3 Bedrooms,2 Bathrooms,1205 sq.ft.,Putrajaya,"Feb 1, 13:22",https://www.mudah.my/For+RENT+Tamara+Residence+Presint+8+Putrajaya-88465162.htm
Apartment Melinjau Putrajaya unit corner view cantik,RM 1 250 per month,3 Bedrooms,2 Bathrooms,1000 sq.ft.,Putrajaya,"Feb 1, 13:01",https://www.mudah.my/Apartment+Melinjau+Putrajaya+unit+corner+view+cantik-88464649.htm
Fully furnished Condo in Putrajaya,RM 2 000 per month,3 Bedrooms,2 Bathrooms,1205 sq.ft.,Putrajaya,"Feb 1, 12:16",https://www.mudah.my/Fully+furnished+Condo+in+Putrajaya-85998287.htm
Apartment larai Presint 6 (P6) putrajaya near pullman picc,RM 1 150 per month,3 Bedrooms,2 Bathrooms,1200 sq.ft.,Putrajaya,"Feb 1, 10:43",https://www.mudah.my/Apartment+larai+Presint+6+P6+putrajaya+near+pullman+picc-88246503.htm
"Pudina apartment, putrajaya",RM 1 900 per month,4 Bedrooms,3 Bathrooms,1500 sq.ft.,Putrajaya,"Feb 1, 10:16",https://www.mudah.my/Pudina+apartment+putrajaya-88460750.htm
"[Fully Furnished, Facing Lake] Tamara Residence, Presint 18, Putrajaya",RM 2 400 per month,3 Bedrooms,2 Bathrooms,1205 sq.ft.,Putrajaya,"Feb 1, 07:50",https://www.mudah.my/+Fully+Furnished+Facing+Lake+Tamara+Residence+Presint+18+Putrajaya-88458065.htm
"[New Paint, Curtain] Tamara Residence Condo, Presint 18, Putrajaya",RM 1 700 per month,3 Bedrooms,2 Bathrooms,1205 sq.ft.,Putrajaya,"Feb 1, 00:10",https://www.mudah.my/+New+Paint+Curtain+Tamara+Residence+Condo+Presint+18+Putrajaya-88456408.htm
"[NampakTasik,DekatSekolah] Apartment PPAM Pudina, Presint 17 Putrajaya",RM 1 200 per month,3 Bedrooms,2 Bathrooms,1200 sq.ft.,Putrajaya,"Jan 31, 22:30",https://www.mudah.my/+NampakTasik+DekatSekolah+Apartment+PPAM+Pudina+Presint+17+Putrajaya-88455503.htm
Apartment Putra Damai untuk disewa,RM 260 000 per month,3 Bedrooms,2 Bathrooms,750 sq.ft.,Putrajaya,"Jan 31, 21:48",https://www.mudah.my/Apartment+Putra+Damai+untuk+disewa-88455121.htm
Kondo prima presint 11 untuk disewakan,RM 1 300 per month,3 Bedrooms,2 Bathrooms,1000 sq.ft.,Putrajaya,"Jan 31, 17:29",https://www.mudah.my/Kondo+prima+presint+11+untuk+disewakan-88451940.htm
"Conezion Brand New Unit, Walking Distance To IOI City Mall",RM 1 700 per month,3 Bedrooms,2 Bathrooms,986 sq.ft.,Putrajaya,"Jan 31, 00:30",https://www.mudah.my/Conezion+Brand+New+Unit+Walking+Distance+To+IOI+City+Mall-83482680.htm
CONEZION SEWA MURAH RUMAH BARU CANTIK near IOI MALL PUTRAJAYA,RM 1 200 per month,2 Bedrooms,2 Bathrooms,780 sq.ft.,Putrajaya,"Jan 30, 21:25",https://www.mudah.my/CONEZION+SEWA+MURAH+RUMAH+BARU+CANTIK+near+IOI+MALL+PUTRAJAYA-88439516.htm
FULLY FURNISHED | Apartment Dwiputra Residence,RM 2 500 per month,4 Bedrooms,3 Bathrooms,1200 sq.ft.,Putrajaya,"Jan 30, 17:20",https://www.mudah.my/FULLY+FURNISHED+Apartment+Dwiputra+Residence-87700286.htm
Saujana Aster Condo Presint 11 For Rent,RM 1 300 per month,3 Bedrooms,2 Bathrooms,1043 sq.ft.,Putrajaya,"Jan 30, 15:22",https://www.mudah.my/Saujana+Aster+Condo+Presint+11+For+Rent-88432997.htm
BELOW MARKET!! Shaftsbury Stellar Residence Putrajaya 2R1B 690SF F/F,RM 1 588 per month,2 Bedrooms,1 Bathroom,686 sq.ft.,Putrajaya,"Jan 30, 12:10",https://www.mudah.my/BELOW+MARKET+Shaftsbury+Stellar+Residence+Putrajaya+2R1B+690SF+F+F-88428572.htm
"Shaftsbury Residence, 2 bedroom ID fully furnished, Putrajaya, CALL",RM 1 600 per month,2 Bedrooms,1 Bathroom,780 sq.ft.,Putrajaya,"Jan 30, 11:45",https://www.mudah.my/Shaftsbury+Residence+2+bedroom+ID+fully+furnished+Putrajaya+CALL-88428004.htm
FULLY FURNISHED Apartment Larai Presint 6 Putrajaya,RM 1 200 per month,3 Bedrooms,2 Bathrooms,1200 sq.ft.,Putrajaya,"Jan 30, 10:30",https://www.mudah.my/FULLY+FURNISHED+Apartment+Larai+Presint+6+Putrajaya-88426293.htm
"High Floor, Furnished 3 Rooms, Dwiputra, Putrajaya",RM 1 700 per month,3 Bedrooms,2 Bathrooms,950 sq.ft.,Putrajaya,"Jan 30, 06:30",https://www.mudah.my/High+Floor+Furnished+3+Rooms+Dwiputra+Putrajaya-83406127.htm
Apartment for rent,RM 1 200 per month,3 Bedrooms,2 Bathrooms,1200 sq.ft.,Putrajaya,"Jan 29, 20:10",https://www.mudah.my/Apartment+for+rent-88419307.htm
BELOW MARKET!! Shaftsbury Stellar Residence Putrajaya 2R1B 686SF F/F,RM 1 500 per month,2 Bedrooms,1 Bathroom,686 sq.ft.,Putrajaya,"Jan 29, 19:47",https://www.mudah.my/BELOW+MARKET+Shaftsbury+Stellar+Residence+Putrajaya+2R1B+686SF+F+F-88418834.htm
Cuba Dulu Sebelum Beli [SKIM SEWA BELI Conezion Residence Putrajaya],RM 1 200 per month,2 Bedrooms,2 Bathrooms,783 sq.ft.,Putrajaya,"Jan 29, 18:05",https://www.mudah.my/Cuba+Dulu+Sebelum+Beli+SKIM+SEWA+BELI+Conezion+Residence+Putrajaya+-88416652.htm
"Duduk Percuma Selama 24 Bulan, SKIM SEWA BELI, Conezion Residence",RM 1 200 per month,2 Bedrooms,2 Bathrooms,780 sq.ft.,Putrajaya,"Jan 29, 17:45",https://www.mudah.my/Duduk+Percuma+Selama+24+Bulan+SKIM+SEWA+BELI+Conezion+Residence-88416212.htm
Apartment Saderi sebelah Alamanda untuk disewa,RM 1 300 per month,3 Bedrooms,2 Bathrooms,1000 sq.ft.,Putrajaya,"Jan 29, 16:57",https://www.mudah.my/Apartment+Saderi+sebelah+Alamanda+untuk+disewa-88415436.htm
Sewa Murah Apartment Larai Precint 6 Tingkat 6,RM 1 000 per month,3 Bedrooms,2 Bathrooms,1000 sq.ft.,Putrajaya,"Jan 29, 16:55",https://www.mudah.my/Sewa+Murah+Apartment+Larai+Precint+6+Tingkat+6-88145353.htm
"[FullyFurnished] Conezion Putrajaya for rent , near serdang hospital",RM 1 700 per month,3 Bedrooms,2 Bathrooms,986 sq.ft.,Putrajaya,"Jan 29, 15:30",https://www.mudah.my/+FullyFurnished+Conezion+Putrajaya+for+rent+near+serdang+hospital-87689077.htm
Conezion Putrajaya 3R2B for rent !! Near IOI City Mall !,RM 1 700 per month,3 Bedrooms,2 Bathrooms,986 sq.ft.,Putrajaya,"Jan 29, 15:30",https://www.mudah.my/Conezion+Putrajaya+3R2B+for+rent+Near+IOI+City+Mall+-87535145.htm
Putrajaya sewa murah apartment ppa1m selasih,RM 1 200 per month,3 Bedrooms,2 Bathrooms,986 sq.ft.,Putrajaya,"Jan 29, 15:19",https://www.mudah.my/Putrajaya+sewa+murah+apartment+ppa1m+selasih-88413073.htm
PUTRAJAYA sewa rumah Persint 16,RM 1 110 per month,3 Bedrooms,2 Bathrooms,1000 sq.ft.,Putrajaya,"Jan 29, 15:06",https://www.mudah.my/PUTRAJAYA+sewa+rumah+Persint+16-88412582.htm
"[LUAS 1500sqft] PPA1M Selasih, Percint 17, Putrajaya",RM 1 500 per month,4 Bedrooms,3 Bathrooms,1500 sq.ft.,Putrajaya,"Jan 29, 13:02",https://www.mudah.my/+LUAS+1500sqft+PPA1M+Selasih+Percint+17+Putrajaya-85429592.htm
[Area Specialist - Tamara Residence ] - Many Units Available On Hand,RM 1 700 per month,3 Bedrooms,2 Bathrooms,1205 sq.ft.,Putrajaya,"Jan 29, 12:27",https://www.mudah.my/+Area+Specialist+Tamara+Residence+Many+Units+Available+On+Hand-85275047.htm
"[ New ID Design Studio ] Oxford Tower, Near Presint 11, IOI CITY MALL",RM 999 per month,1 Bedroom,1 Bathroom,450 sq.ft.,Putrajaya,"Jan 29, 11:50",https://www.mudah.my/+New+ID+Design+Studio+Oxford+Tower+Near+Presint+11+IOI+CITY+MALL-85329698.htm
"FOR RENT : Condo ioi Conezion, Putrajaya (D)",RM 1 700 per month,3 Bedrooms,2 Bathrooms,1000 sq.ft.,Putrajaya,"Jan 29, 10:05",https://www.mudah.my/FOR+RENT+Condo+ioi+Conezion+Putrajaya+D+-88404988.htm
"PPA1m Palma Presint 11 near Pudina,Larai,Selasih",RM 1 200 per month,3 Bedrooms,2 Bathrooms,1200 sq.ft.,Putrajaya,"Jan 29, 09:06",https://www.mudah.my/PPA1m+Palma+Presint+11+near+Pudina+Larai+Selasih-88404488.htm
Fully Furnished P9 Aircond All In Center Nice Shortstay Sewa Pendek,RM 1 199 per month,3 Bedrooms,2 Bathrooms,800 sq.ft.,Putrajaya,"Jan 29, 08:30",https://www.mudah.my/Fully+Furnished+P9+Aircond+All+In+Center+Nice+Shortstay+Sewa+Pendek-86477469.htm
"[Cheapest, Near Alamanda] Dwiputra Residence, Presint 15 Putrajaya",RM 1 500 per month,3 Bedrooms,2 Bathrooms,950 sq.ft.,Putrajaya,"Jan 28, 23:50",https://www.mudah.my/+Cheapest+Near+Alamanda+Dwiputra+Residence+Presint+15+Putrajaya-88402562.htm
"[Dekat Kedai, Pusat Komuniti] Apartment Prima Presint 11 Putrajaya",RM 1 300 per month,3 Bedrooms,2 Bathrooms,1000 sq.ft.,Putrajaya,"Jan 28, 23:25",https://www.mudah.my/+Dekat+Kedai+Pusat+Komuniti+Apartment+Prima+Presint+11+Putrajaya-88402392.htm
"[Low level, Cheapest] Dwiputra Residence Condo Presint 15 Putrajaya",RM 1 600 per month,3 Bedrooms,2 Bathrooms,950 sq.ft.,Putrajaya,"Jan 28, 22:05",https://www.mudah.my/+Low+level+Cheapest+Dwiputra+Residence+Condo+Presint+15+Putrajaya-88401009.htm
"Par 3 Condo, IOI Resort, Partly Furnish, New, Next to Mall",RM 3 300 per month,3 Bedrooms,3 Bathrooms,1668 sq.ft.,Putrajaya,"Jan 28, 19:05",https://www.mudah.my/Par+3+Condo+IOI+Resort+Partly+Furnish+New+Next+to+Mall-88028039.htm
Larai Apartment Presint 6 Putrajaya,RM 1 000 per month,3 Bedrooms,2 Bathrooms,815 sq.ft.,Putrajaya,"Jan 28, 16:50",https://www.mudah.my/Larai+Apartment+Presint+6+Putrajaya+-88395405.htm
"Conezion ioi resort city putrajaya, 3rooms 4 family big unit corner++",RM 2 000 per month,3 Bedrooms,2 Bathrooms,986 sq.ft.,Putrajaya,"Jan 28, 16:40",https://www.mudah.my/Conezion+ioi+resort+city+putrajaya+3rooms+4+family+big+unit+corner+-86778150.htm
"Lakefront Residence, Cyberjaya for rent",RM 2 500 per month,3 Bedrooms,2 Bathrooms,1568 sq.ft.,Putrajaya,"Jan 28, 16:05",https://www.mudah.my/Lakefront+Residence+Cyberjaya+for+rent-88394380.htm
Apartment Melinjau Sewa,RM 1 400 per month,3 Bedrooms,2 Bathrooms,1200 sq.ft.,Putrajaya,"Jan 28, 13:05",https://www.mudah.my/Apartment+Melinjau+Sewa+-88180875.htm
"SKIM SEWA BELI Condo Putrajaya ""Duduk Secara PERCUMA Selama 24 Bulan""",RM 1 400 per month,2 Bedrooms,2 Bathrooms,783 sq.ft.,Putrajaya,"Jan 28, 11:00",https://www.mudah.my/SKIM+SEWA+BELI+Condo+Putrajaya+Duduk+Secara+PERCUMA+Selama+24+Bulan+-83431246.htm
FULLY FURNISHED Tamara Residence Presint 8 PUTRAJAYA,RM 2 000 per month,3 Bedrooms,2 Bathrooms,1205 sq.ft.,Putrajaya,"Jan 27, 22:45",https://www.mudah.my/FULLY+FURNISHED+Tamara+Residence+Presint+8+PUTRAJAYA-88382149.htm
"[ FULLY FURNISHED ] The Hyve Soho, near Presint 6 Persint 4 PRESINT 5",RM 950 per month,1 Bedroom,1 Bathroom,450 sq.ft.,Putrajaya,"Jan 27, 17:50",https://www.mudah.my/+FULLY+FURNISHED+The+Hyve+Soho+near+Presint+6+Persint+4+PRESINT+5-86000091.htm
"[ 4Bed 2Bath FULLY FURNISHED ] Oxford Tower, IOI city, Persint 11",RM 1 099 per month,4 Bedrooms,2 Bathrooms,700 sq.ft.,Putrajaya,"Jan 27, 17:30",https://www.mudah.my/+4Bed+2Bath+FULLY+FURNISHED+Oxford+Tower+IOI+city+Persint+11-86977463.htm
"[ ID MODERN STYLE STUDIO ] Harvard Tower, Near Presint 11, IOI mall",RM 999 per month,1 Bedroom,1 Bathroom,450 sq.ft.,Putrajaya,"Jan 27, 17:30",https://www.mudah.my/+ID+MODERN+STYLE+STUDIO+Harvard+Tower+Near+Presint+11+IOI+mall-84707833.htm
Rent To own Putrajaya Conezion Residence Putrajaya,RM 1 200 per month,2 Bedrooms,2 Bathrooms,783 sq.ft.,Putrajaya,"Jan 27, 13:40",https://www.mudah.my/Rent+To+own+Putrajaya+Conezion+Residence+Putrajaya-83419724.htm
PPAM Seruling (Presint 5),RM 1 200 per month,3 Bedrooms,2 Bathrooms,1200 sq.ft.,Putrajaya,"Jan 27, 13:27",https://www.mudah.my/PPAM+Seruling+Presint+5+-88370484.htm
Apartment presint 16 putrajaya,RM 1 200 per month,3 Bedrooms,2 Bathrooms,1000 sq.ft.,Putrajaya,"Jan 27, 13:25",https://www.mudah.my/Apartment+presint+16+putrajaya-88370048.htm
Tamara residence putrajaya tingkat tinggi masjid tasik,RM 2 400 per month,3 Bedrooms,2 Bathrooms,1205 sq.ft.,Putrajaya,"Jan 27, 13:21",https://www.mudah.my/Tamara+residence+putrajaya+tingkat+tinggi+masjid+tasik-88370302.htm
"Best Rent P/Furnished Mutiara Ville, Solstice, Eclipse, Arc Cyberjaya",RM 1 100 per month,3 Bedrooms,2 Bathrooms,1000 sq.ft.,Putrajaya,"Jan 27, 10:50",https://www.mudah.my/Best+Rent+P+Furnished+Mutiara+Ville+Solstice+Eclipse+Arc+Cyberjaya-88366176.htm
FOR RENT ||FULLY FURNISHED|| Puteri Palma Condominium Putrajaya,RM 2 300 per month,3 Bedrooms,2 Bathrooms,1300 sq.ft.,Putrajaya,"Jan 27, 10:40",https://www.mudah.my/FOR+RENT+FULLY+FURNISHED+Puteri+Palma+Condominium+Putrajaya-86787143.htm
"Best Rent F/Furnish Studio Mutiara Ville, Eclipse, Cyberjaya",RM 1 000 per month,1 Bedroom,1 Bathroom,560 sq.ft.,Putrajaya,"Jan 27, 10:25",https://www.mudah.my/Best+Rent+F+Furnish+Studio+Mutiara+Ville+Eclipse+Cyberjaya-88365506.htm
[ LEVEL 1 ] Condo Saujana Aster Putrajaya Untuk Disewa,RM 1 200 per month,3 Bedrooms,2 Bathrooms,875 sq.ft.,Putrajaya,"Jan 27, 10:20",https://www.mudah.my/+LEVEL+1+Condo+Saujana+Aster+Putrajaya+Untuk+Disewa-88119572.htm
"[Fully Furnished, Easy Access] Conezion Residence, IOI City Putrajaya",RM 1 800 per month,2 Bedrooms,3 Bathrooms,986 sq.ft.,Putrajaya,"Jan 27, 07:46",https://www.mudah.my/+Fully+Furnished+Easy+Access+Conezion+Residence+IOI+City+Putrajaya-88363381.htm
Shaftsbury Putrajaya .depan Alamanda GOOD for Small family,RM 1 700 per month,2 Bedrooms,1 Bathroom,731 sq.ft.,Putrajaya,"Jan 26, 22:30",https://www.mudah.my/Shaftsbury+Putrajaya+depan+Alamanda+GOOD+for+Small+family-88360749.htm
100% rental refund (Putrajaya rent to own new condo),RM 1 200 per month,2 Bedrooms,2 Bathrooms,783 sq.ft.,Putrajaya,"Jan 26, 22:25",https://www.mudah.my/100+rental+refund+Putrajaya+rent+to+own+new+condo+-83510112.htm
Rumah Untuk Disewa Putra Harmoni Presint 9 Putrajaya,RM 1 200 per month,3 Bedrooms,2 Bathrooms,700 sq.ft.,Putrajaya,"Jan 26, 20:42",https://www.mudah.my/Rumah+Untuk+Disewa+Putra+Harmoni+Presint+9+Putrajaya-88358752.htm
SEWA- 2King Room GP Residence Near Presint 9,RM 1 155 per month,2 Bedrooms,2 Bathrooms,700 sq.ft.,Putrajaya,"Jan 26, 17:50",https://www.mudah.my/SEWA+2King+Room+GP+Residence+Near+Presint+9-77525039.htm
STuDio NICE View 2queen bed Near Presint 11 Tower Oxford,RM 999 per month,1 Bedroom,1 Bathroom,450 sq.ft.,Putrajaya,"Jan 26, 17:45",https://www.mudah.my/STuDio+NICE+View+2queen+bed+Near+Presint+11+Tower+Oxford-83777837.htm
"HOT!! Resort Lift Soho Suite 2bedroom GP Near Presint 11 , Near MRT",RM 1 200 per month,2 Bedrooms,2 Bathrooms,700 sq.ft.,Putrajaya,"Jan 26, 17:45",https://www.mudah.my/HOT+Resort+Lift+Soho+Suite+2bedroom+GP+Near+Presint+11+Near+MRT-81278698.htm
SEWA-900 Fully furnished 3R2B OXFORD Tower Near Presint 11,RM 899 per month,3 Bedrooms,2 Bathrooms,450 sq.ft.,Putrajaya,"Jan 26, 17:45",https://www.mudah.my/SEWA+900+Fully+furnished+3R2B+OXFORD+Tower+Near+Presint+11-80730917.htm
Below Market B/P/FFurnished Apex Tower Near Presint 11 IOI Mall,RM 749 per month,1 Bedroom,1 Bathroom,450 sq.ft.,Putrajaya,"Jan 26, 17:44",https://www.mudah.my/Below+Market+B+P+FFurnished+Apex+Tower+Near+Presint+11+IOI+Mall-88355863.htm
"Pemandangan cantik tingkat 12, Putra Damai Presint 11 Putrajaya",RM 1 000 per month,3 Bedrooms,2 Bathrooms,700 sq.ft.,Putrajaya,"Jan 26, 15:25",https://www.mudah.my/Pemandangan+cantik+tingkat+12+Putra+Damai+Presint+11+Putrajaya-88056990.htm
2R2B Fully Furnish Conezion Putrajaya IOI City Mall Serdang Hospital,RM 1 500 per month,2 Bedrooms,2 Bathrooms,783 sq.ft.,Putrajaya,"Jan 26, 15:25",https://www.mudah.my/2R2B+Fully+Furnish+Conezion+Putrajaya+IOI+City+Mall+Serdang+Hospital-88352310.htm
2R2B Conezion Residence Putrajaya Near IOI City Mall Serdang Hospital,RM 1 399 per month,2 Bedrooms,2 Bathrooms,783 sq.ft.,Putrajaya,"Jan 26, 15:25",https://www.mudah.my/2R2B+Conezion+Residence+Putrajaya+Near+IOI+City+Mall+Serdang+Hospital-88352319.htm
3R2B Fully Furnish Conezion Putrajaya Near IOI City Mall Clio Serdang,RM 1 800 per month,3 Bedrooms,2 Bathrooms,994 sq.ft.,Putrajaya,"Jan 26, 12:03",https://www.mudah.my/3R2B+Fully+Furnish+Conezion+Putrajaya+Near+IOI+City+Mall+Clio+Serdang-88347599.htm
3r2B Semi Furnish Conezion Putrajaya Near IOI City Mall Serdang Clio,RM 1 500 per month,3 Bedrooms,2 Bathrooms,986 sq.ft.,Putrajaya,"Jan 26, 12:02",https://www.mudah.my/3r2B+Semi+Furnish+Conezion+Putrajaya+Near+IOI+City+Mall+Serdang+Clio-88347589.htm
Puteri Palma Condo with Fully Furnished Putrajaya,RM 1 600 per month,3 Bedrooms,2 Bathrooms,1400 sq.ft.,Putrajaya,"Jan 25, 16:20",https://www.mudah.my/Puteri+Palma+Condo+with+Fully+Furnished+Putrajaya-87981657.htm
Puteri Palma Condo IOI Resort Putrajaya Fully Furnished For Rent,RM 2 200 per month,3 Bedrooms,3 Bathrooms,1515 sq.ft.,Putrajaya,"Jan 25, 15:53",https://www.mudah.my/Puteri+Palma+Condo+IOI+Resort+Putrajaya+Fully+Furnished+For+Rent-88333135.htm
"[ 2 ROOM FULLY FURNISH ] The Hyve Suites, near Presint 4, P5 P6",RM 1 399 per month,2 Bedrooms,1 Bathroom,510 sq.ft.,Putrajaya,"Jan 25, 15:30",https://www.mudah.my/+2+ROOM+FULLY+FURNISH+The+Hyve+Suites+near+Presint+4+P5+P6-88332331.htm
"Best Rent Fully Furnished Dwiputra, Selasih, Saderi, Pudina Putrajaya",RM 2 000 per month,3 Bedrooms,2 Bathrooms,1001 sq.ft.,Putrajaya,"Jan 25, 14:25",https://www.mudah.my/Best+Rent+Fully+Furnished+Dwiputra+Selasih+Saderi+Pudina+Putrajaya-88330817.htm
"Rent Furnished Conezion, IOI City Mall, Dwiputra, Alamanda Putrajaya",RM 1 750 per month,3 Bedrooms,2 Bathrooms,996 sq.ft.,Putrajaya,"Jan 25, 13:28",https://www.mudah.my/Rent+Furnished+Conezion+IOI+City+Mall+Dwiputra+Alamanda+Putrajaya-88329768.htm
Puteri Palma Condo IOI Resort With Fully Furnished,RM 2 200 per month,3 Bedrooms,3 Bathrooms,1515 sq.ft.,Putrajaya,"Jan 25, 13:25",https://www.mudah.my/Puteri+Palma+Condo+IOI+Resort+With+Fully+Furnished-88329686.htm
FREE Duduk Selama 2 Tahun: SKIM SEWA BELI Conezion Residence Putrajaya,RM 1 200 per month,2 Bedrooms,2 Bathrooms,783 sq.ft.,Putrajaya,"Jan 25, 11:25",https://www.mudah.my/FREE+Duduk+Selama+2+Tahun+SKIM+SEWA+BELI+Conezion+Residence+Putrajaya-85763643.htm
Conezion Residence Putrajaya Fully Furnished,RM 1 700 per month,2 Bedrooms,2 Bathrooms,780 sq.ft.,Putrajaya,"Jan 25, 10:55",https://www.mudah.my/Conezion+Residence+Putrajaya+Fully+Furnished-86675648.htm
Conezion Residence Putrajaya For Rent 3 Room Golf View,RM 1 500 per month,3 Bedrooms,2 Bathrooms,990 sq.ft.,Putrajaya,"Jan 25, 10:55",https://www.mudah.my/Conezion+Residence+Putrajaya+For+Rent+3+Room+Golf+View-85928014.htm
"Apartment Putra Harmoni, Presint 9",RM 1 150 per month,3 Bedrooms,2 Bathrooms,700 sq.ft.,Putrajaya,"Jan 25, 09:40",https://www.mudah.my/Apartment+Putra+Harmoni+Presint+9-88324609.htm
Puteri palma condo for rent,RM 2 000 per month,4 Bedrooms,3 Bathrooms,1654 sq.ft.,Putrajaya,"Jan 25, 09:07",https://www.mudah.my/Puteri+palma+condo+for+rent-88324147.htm
"Condo Tamara Residence, Presint 8,Putrajaya untuk disewakan",RM 2 000 per month,3 Bedrooms,2 Bathrooms,1300 sq.ft.,Putrajaya,"Jan 24, 23:00",https://www.mudah.my/Condo+Tamara+Residence+Presint+8+Putrajaya+untuk+disewakan-87804739.htm
"Dwiputra Residence, Presint 15, Putrajaya (OWNER)",RM 1 800 per month,3 Bedrooms,2 Bathrooms,950 sq.ft.,Putrajaya,"Jan 24, 21:01",https://www.mudah.my/Dwiputra+Residence+Presint+15+Putrajaya+OWNER+-83239060.htm
