Title,Price,Bedrooms,Bathrooms,Areas,Location,Release Date,Url
[10 Min ke Putrajaya] 20x70 Single Storey 4R3B !!,299000,4,3,1788,Putrajaya,"Jan 22, 11:45",https://www.mudah.my/+10+Min+ke+Putrajaya+20x70+Single+Storey+4R3B+-84483933.htm
"[Near Shop,Community Centre]NATURA 2 Sty Terrace Presint 11, Putrajaya",750000,4,3,2100,Putrajaya,"Jan 22, 10:43",https://www.mudah.my/+Near+Shop+Community+Centre+NATURA+2+Sty+Terrace+Presint+11+Putrajaya-88270975.htm
[ Corner Lot BESAR] 33x85 Xtra Land 30 Feet Dua Tingkat 0%DP Freehold!,502888,4,4,2888,Putrajaya,"Jan 22, 09:40",https://www.mudah.my/+Corner+Lot+BESAR+33x85+Xtra+Land+30+Feet+Dua+Tingkat+0+DP+Freehold+-84721136.htm
Double Storey House 24x80 [ Free HOC 0% Downpayment ] Nearby Sepang !!,438000,4,4,3100,Putrajaya,"Jan 22, 09:35",https://www.mudah.my/Double+Storey+House+24x80+Free+HOC+0+Downpayment+Nearby+Sepang+-86424643.htm
"[END UNIT] 2.5 sty hyperlink Duta Villa, Presint 14 Putrajaya",1650000,6,6,3910,Putrajaya,"Jan 22, 08:30",https://www.mudah.my/+END+UNIT+2+5+sty+hyperlink+Duta+Villa+Presint+14+Putrajaya-87641020.htm
"Semi-d 2.5 storey house, presint 10, putrajaya for sale",1400000,5,3,3208,Putrajaya,"Jan 21, 23:27",https://www.mudah.my/Semi+d+2+5+storey+house+presint+10+putrajaya+for+sale-88266831.htm
Double Storey Terrace House Saujana KLIA (Thistle),530000,4,4,2200,Putrajaya,"Jan 21, 22:45",https://www.mudah.my/Double+Storey+Terrace+House+Saujana+KLIA+Thistle+-88266061.htm
"Putrajaya south ,taman langat utama , kota warisan , Dengkil",324000,4,2,1310,Putrajaya,"Jan 21, 20:25",https://www.mudah.my/Putrajaya+south+taman+langat+utama+kota+warisan+Dengkil-88263800.htm
"NEW UNIT! 2.5Sty Augusta Residence, Luxury Semi D House at Presint 12",2173190,6,6,4291,Putrajaya,"Jan 21, 15:44",https://www.mudah.my/NEW+UNIT+2+5Sty+Augusta+Residence+Luxury+Semi+D+House+at+Presint+12-85251660.htm
END LOT Double Storey Terrace House Presint 14 Putrajaya,850000,4,3,2185,Putrajaya,"Jan 21, 13:30",https://www.mudah.my/END+LOT+Double+Storey+Terrace+House+Presint+14+Putrajaya-86905861.htm
"FREEHOLD CORNER LOT2.5-STOREY SEMI-D PRESINT 9, PUTRAJAYA near SURAU",1550000,6,5,3638,Putrajaya,"Jan 21, 11:26",https://www.mudah.my/FREEHOLD+CORNER+LOT2+5+STOREY+SEMI+D+PRESINT+9+PUTRAJAYA+near+SURAU-88252980.htm
"Reduce Price! Yara TwinVilla 2.5 Sty Semi D Precinct 8, Putrajaya",3000000,5,5,5300,Putrajaya,"Jan 21, 11:14",https://www.mudah.my/Reduce+Price+Yara+TwinVilla+2+5+Sty+Semi+D+Precinct+8+Putrajaya-86526354.htm
"2.5 Sty Semi-D Yara Twin Villa Presint 8, Putrajaya",3400000,5,5,5300,Putrajaya,"Jan 21, 11:14",https://www.mudah.my/2+5+Sty+Semi+D+Yara+Twin+Villa+Presint+8+Putrajaya-86589702.htm
"Fully Furnished 3 Sty Bungalow Precinct 10, Putrajaya",4300000,Morethan10Bedroom,9,7700,Putrajaya,"Jan 21, 11:14",https://www.mudah.my/Fully+Furnished+3+Sty+Bungalow+Precinct+10+Putrajaya-86590358.htm
"Augusta Residence Semi D Presint 12, Putrajaya",2173139,6,6,4291,Putrajaya,"Jan 21, 11:08",https://www.mudah.my/Augusta+Residence+Semi+D+Presint+12+Putrajaya-84168869.htm
Bungalow Danau Suria with lift and pool - Presint 16 Putrajaya,3195500,6,6,4220,Putrajaya,"Jan 21, 11:04",https://www.mudah.my/Bungalow+Danau+Suria+with+lift+and+pool+Presint+16+Putrajaya-86572354.htm
"NEW UNIT!! 2 Storey Terrace, Presint 12, Putrajaya",1300000,4,3,2519,Putrajaya,"Jan 21, 10:05",https://www.mudah.my/NEW+UNIT+2+Storey+Terrace+Presint+12+Putrajaya-88251384.htm
[3337 sqft] Double Storey Corner Lot Bandar Seri Putra,750000,4,3,3337,Putrajaya,"Jan 21, 09:05",https://www.mudah.my/+3337+sqft+Double+Storey+Corner+Lot+Bandar+Seri+Putra-87462627.htm
HIGH CLASS | 3 STOREY SEMI D RESORT-THEMED DESIGN at PUTRAJAYA,2170000,7,7,4291,Putrajaya,"Jan 21, 08:35",https://www.mudah.my/HIGH+CLASS+3+STOREY+SEMI+D+RESORT+THEMED+DESIGN+at+PUTRAJAYA-86697546.htm
"Nearby Putrajaya, KLIA.BANDAR SERI EHSAN DOUBLE STOREY TERRACE END LOT",340000,4,3,2200,Putrajaya,"Jan 21, 08:22",https://www.mudah.my/Nearby+Putrajaya+KLIA+BANDAR+SERI+EHSAN+DOUBLE+STOREY+TERRACE+END+LOT-88249979.htm
"FULLY FURNISHED | Double Storey Precint 14, Putrajaya",980000,4,3,2500,Putrajaya,"Jan 21, 01:10",https://www.mudah.my/FULLY+FURNISHED+Double+Storey+Precint+14+Putrajaya-84170730.htm
"Rumah Luas cantik dan tenang, 2 storey Semi D presint 15 Putrajaya",1500000,5,5,3640,Putrajaya,"Jan 20, 23:40",https://www.mudah.my/Rumah+Luas+cantik+dan+tenang+2+storey+Semi+D+presint+15+Putrajaya-87904615.htm
[NEW UNIT FREEHOLD PUTRAJAYA] Double Storey Terrace Presint 12,1300000,4,3,2519,Putrajaya,"Jan 20, 23:20",https://www.mudah.my/+NEW+UNIT+FREEHOLD+PUTRAJAYA+Double+Storey+Terrace+Presint+12-88057192.htm
New 2 Storey Bungalow with Pool at Putrajaya,3736600,6,7,4852,Putrajaya,"Jan 20, 21:45",https://www.mudah.my/New+2+Storey+Bungalow+with+Pool+at+Putrajaya-83704773.htm
New Semi D with Private Pool & Lift in Putrajaya,2180000,6,6,4291,Putrajaya,"Jan 20, 21:26",https://www.mudah.my/New+Semi+D+with+Private+Pool+Lift+in+Putrajaya-83629510.htm
Augusta Residence Presint 12 Putrajaya,2173000,6,6,4794,Putrajaya,"Jan 20, 16:45",https://www.mudah.my/Augusta+Residence+Presint+12+Putrajaya-88240327.htm
"New Semi Detached House Double Storey, Jenderam Hilir Near Putrajaya",736290,4,4,2430,Putrajaya,"Jan 20, 15:30",https://www.mudah.my/New+Semi+Detached+House+Double+Storey+Jenderam+Hilir+Near+Putrajaya-88031172.htm
"[CMCO Extra Promo] 24x80 SuperlinkHouse, Cash Back 66k near KLIA",432888,4,4,3200,Putrajaya,"Jan 20, 14:32",https://www.mudah.my/+CMCO+Extra+Promo+24x80+SuperlinkHouse+Cash+Back+66k+near+KLIA-86960842.htm
"END LOT & FACING GREENERY | Terrace House Presint 14, Putrajaya",860000,4,3,2500,Putrajaya,"Jan 20, 12:40",https://www.mudah.my/END+LOT+FACING+GREENERY+Terrace+House+Presint+14+Putrajaya-86027970.htm
With LIFT & POOL 2.5 Storey Semi D Presint 12,2173139,6,7,4291,Putrajaya,"Jan 20, 08:05",https://www.mudah.my/With+LIFT+POOL+2+5+Storey+Semi+D+Presint+12-88230111.htm
Semi D Twin Villa Fera Ayer8 Putrajaya Corner Lot Near Lake Putrajaya,2800000,6,6,5000,Putrajaya,"Jan 20, 07:50",https://www.mudah.my/Semi+D+Twin+Villa+Fera+Ayer8+Putrajaya+Corner+Lot+Near+Lake+Putrajaya-86125547.htm
[EXTRA LAND 10FT] 2 Sty Link House End Lot Presint 14 Putrajaya,900000,4,3,1905,Putrajaya,"Jan 19, 23:43",https://www.mudah.my/+EXTRA+LAND+10FT+2+Sty+Link+House+End+Lot+Presint+14+Putrajaya-85546837.htm
[FREEHOLD ORIGINAL CONDITION] 2 Storey Semi D Presint 15 Putrajaya,1350000,5,5,3300,Putrajaya,"Jan 19, 22:09",https://www.mudah.my/+FREEHOLD+ORIGINAL+CONDITION+2+Storey+Semi+D+Presint+15+Putrajaya-88227223.htm
"(3K BOOKING ONLY! FACING LAKE VIEW! WITH LIFT) Astana Semi, Putrajaya",3293100,6,7,6456,Putrajaya,"Jan 19, 18:51",https://www.mudah.my/+3K+BOOKING+ONLY+FACING+LAKE+VIEW+WITH+LIFT+Astana+Semi+Putrajaya-83960674.htm
[BIG HOUSE] 54x70 Wide Land Garden House with Gated Guarded,686000,4,4,2608,Putrajaya,"Jan 19, 18:30",https://www.mudah.my/+BIG+HOUSE+54x70+Wide+Land+Garden+House+with+Gated+Guarded-81604863.htm
[CORNER LOT 55x70] High Ceiling Double Storey With Extra Garden Land,690000,4,4,4360,Putrajaya,"Jan 19, 18:25",https://www.mudah.my/+CORNER+LOT+55x70+High+Ceiling+Double+Storey+With+Extra+Garden+Land-85136068.htm
[MCO 2.O PROMO] 55x70 Wide Extra Land & Gated Guarded Link House,680000,4,4,4360,Putrajaya,"Jan 19, 18:05",https://www.mudah.my/+MCO+2+O+PROMO+55x70+Wide+Extra+Land+Gated+Guarded+Link+House-85135320.htm
WOW DREAM HOUSE - 2.5sty END LOT Hyperlink LUXURY & MODERN Precint 14,1650000,6,6,3910,Putrajaya,"Jan 19, 15:06",https://www.mudah.my/WOW+DREAM+HOUSE+2+5sty+END+LOT+Hyperlink+LUXURY+MODERN+Precint+14-88218797.htm
[ NEGOTIABLE ] Semi D Detached New Haven Precint Presint 18 Putrajaya,1450000,5,4,3240,Putrajaya,"Jan 19, 13:15",https://www.mudah.my/+NEGOTIABLE+Semi+D+Detached+New+Haven+Precint+Presint+18+Putrajaya-86210339.htm
SEMI D 3 STY PRESINT 8 PUTRAJAYA near lake and Putrajaya Sentral,2120000,6,6,3400,Putrajaya,"Jan 19, 12:04",https://www.mudah.my/SEMI+D+3+STY+PRESINT+8+PUTRAJAYA+near+lake+and+Putrajaya+Sentral-85430990.htm
Extended Kitchen | SEMI D 2 Storey Presint 15 Putrajaya,1600000,5,5,3939,Putrajaya,"Jan 19, 11:13",https://www.mudah.my/Extended+Kitchen+SEMI+D+2+Storey+Presint+15+Putrajaya-84730626.htm
"End Lot Double Storey Terrace Presint 11, Putrajaya",1200000,4,3,2300,Putrajaya,"Jan 19, 11:11",https://www.mudah.my/End+Lot+Double+Storey+Terrace+Presint+11+Putrajaya-86626241.htm
Corner lot fully furnieshed semi d house presint 16 putrajaya,1350000,4,3,4250,Putrajaya,"Jan 19, 10:43",https://www.mudah.my/Corner+lot+fully+furnieshed+semi+d+house+presint+16+putrajaya-86650272.htm
Extended semi d 2 storey house presint 14 putrajaya,1500000,5,5,2800,Putrajaya,"Jan 19, 10:43",https://www.mudah.my/Extended+semi+d+2+storey+house+presint+14+putrajaya-86663755.htm
Renovated Semi-D 2Storey Presint 15 Putrajaya,1450000,5,5,3200,Putrajaya,"Jan 19, 10:25",https://www.mudah.my/Renovated+Semi+D+2Storey+Presint+15+Putrajaya-87673443.htm
LUXURIOUS & STRATEGIC LOCATION | Lake Front Villas at Putrajaya,3227000,5,5,5681,Putrajaya,"Jan 19, 09:22",https://www.mudah.my/LUXURIOUS+STRATEGIC+LOCATION+Lake+Front+Villas+at+Putrajaya-88210904.htm
Fera TwinVilla 3 Storey Semi Detached Villa House Presint 8 Putrajaya,3850000,6,6,5206,Putrajaya,"Jan 18, 20:20",https://www.mudah.my/Fera+TwinVilla+3+Storey+Semi+Detached+Villa+House+Presint+8+Putrajaya-86740639.htm
[SIDE BY SIDE] Double Storey Presint 11 Putrajaya,800000,4,3,2300,Putrajaya,"Jan 18, 17:40",https://www.mudah.my/+SIDE+BY+SIDE+Double+Storey+Presint+11+Putrajaya-87740129.htm
[Freehold Only Govermt can buy] 24x85 Double Storey House,408388,5,5,3020,Putrajaya,"Jan 18, 17:20",https://www.mudah.my/+Freehold+Only+Govermt+can+buy+24x85+Double+Storey+House-83134747.htm
End Lot 2 Storey Terrace at Putrajaya for sale,880000,4,3,2300,Putrajaya,"Jan 18, 13:30",https://www.mudah.my/End+Lot+2+Storey+Terrace+at+Putrajaya+for+sale-88196274.htm
Banglo Danau Suria Presint 16 Putrajaya,2856750,6,7,4220,Putrajaya,"Jan 18, 09:10",https://www.mudah.my/Banglo+Danau+Suria+Presint+16+Putrajaya-88190621.htm
(FACING GARDEN) Semi D Presint 18 Putrajaya,1900000,6,5,3700,Putrajaya,"Jan 18, 09:01",https://www.mudah.my/+FACING+GARDEN+Semi+D+Presint+18+Putrajaya-86757039.htm
[PRIVATE POOL][LAKE VIEW] 3Storey Semi D PUTRAJAYA,3200000,5,5,4510,Putrajaya,"Jan 18, 01:39",https://www.mudah.my/+PRIVATE+POOL+LAKE+VIEW+3Storey+Semi+D+PUTRAJAYA-84366942.htm
FACING LAKE 2.5 Storey Semi D - New Haven Presint 18 Putrajaya 6R 4B,1500000,6,4,3400,Putrajaya,"Jan 17, 23:27",https://www.mudah.my/FACING+LAKE+2+5+Storey+Semi+D+New+Haven+Presint+18+Putrajaya+6R+4B-88187919.htm
EXCLUSIVE BUNGALOW Double Storey (Renovated) Presint 14 Putrajaya,2800000,6,6,9000,Putrajaya,"Jan 17, 19:40",https://www.mudah.my/EXCLUSIVE+BUNGALOW+Double+Storey+Renovated+Presint+14+Putrajaya-86434274.htm
Booking RM3k!!! (NEW UNITS) 2.5 Sty Augusta Residence Luxury Semi D,2173139,6,6,4291,Putrajaya,"Jan 17, 14:42",https://www.mudah.my/Booking+RM3k+NEW+UNITS+2+5+Sty+Augusta+Residence+Luxury+Semi+D-86739514.htm
Putrajaya Presint 11 FREEHOLD 2 Storey Bumi Lot Bank Lelongg 20x70,474000,4,3,2100,Putrajaya,"Jan 17, 12:40",https://www.mudah.my/Putrajaya+Presint+11+FREEHOLD+2+Storey+Bumi+Lot+Bank+Lelongg+20x70-87842205.htm
2 Storey Superlink Putrajaya Precint 16 Bumi Lot Bank Lelongg 28x85,560000,5,4,2800,Putrajaya,"Jan 17, 12:15",https://www.mudah.my/2+Storey+Superlink+Putrajaya+Precint+16+Bumi+Lot+Bank+Lelongg+28x85-87842209.htm
Fully Furnished.Double Storey Presint 11 Putrajaya,810000,4,3,2300,Putrajaya,"Jan 17, 09:45",https://www.mudah.my/Fully+Furnished+Double+Storey+Presint+11+Putrajaya-88173743.htm
[ CHEAPEST + FURNISHED ] Rumah Semi D Detached Presint 16 Putrajaya,1100000,4,3,3000,Putrajaya,"Jan 17, 09:30",https://www.mudah.my/+CHEAPEST+FURNISHED+Rumah+Semi+D+Detached+Presint+16+Putrajaya-85503332.htm
[Diskaun Sebanyak 65%!!!] 2-Storey BESAR!!! 48x100 Freehold 0% D/P !!!,398000,5,4,4200,Putrajaya,"Jan 17, 08:10",https://www.mudah.my/+Diskaun+Sebanyak+65+2+Storey+BESAR+48x100+Freehold+0+D+P+-84603646.htm
BANGLO DESA PINGGIRAN PUTRA PUTRAJAYA 2 Sty Huge Extra Land Gated,1600000,5,4,7028,Putrajaya,"Jan 16, 22:11",https://www.mudah.my/BANGLO+DESA+PINGGIRAN+PUTRA+PUTRAJAYA+2+Sty+Huge+Extra+Land+Gated-80420129.htm
[ FURNISHED + CHEAPEST ] Rumah Semi D Detached Presint 16 Putrajaya,1100000,4,3,3000,Putrajaya,"Jan 16, 21:45",https://www.mudah.my/+FURNISHED+CHEAPEST+Rumah+Semi+D+Detached+Presint+16+Putrajaya-85503340.htm
Below Market 25% GATED & GUARDED House FREEHOLD,686000,4,4,2100,Putrajaya,"Jan 16, 18:45",https://www.mudah.my/Below+Market+25+GATED+GUARDED+House+FREEHOLD-88166281.htm
Fully Furnish Endlot 2 Storey Presint 14 Putrajaya,860000,4,3,2185,Putrajaya,"Jan 16, 14:48",https://www.mudah.my/Fully+Furnish+Endlot+2+Storey+Presint+14+Putrajaya-86794496.htm
"Two Storey SEMI D (Freehold) Presint 14, Putrajaya",1250000,5,5,3200,Putrajaya,"Jan 16, 14:43",https://www.mudah.my/Two+Storey+SEMI+D+Freehold+Presint+14+Putrajaya-88161503.htm
"Fera Twin Villa 3 Sty Semi D Villa House Presint 8, Putrajaya",2595305,5,5,4521,Putrajaya,"Jan 16, 11:15",https://www.mudah.my/Fera+Twin+Villa+3+Sty+Semi+D+Villa+House+Presint+8+Putrajaya-86254440.htm
"BRAND NEW Double Storey (20x88) Presint 12, Putrajaya",1300000,4,3,2519,Putrajaya,"Jan 16, 07:21",https://www.mudah.my/BRAND+NEW+Double+Storey+20x88+Presint+12+Putrajaya-88153602.htm
Fully Furnished 2.5 Storey Semi D NEW HAVEN Presint 18,1450000,5,4,3200,Putrajaya,"Jan 16, 00:53",https://www.mudah.my/Fully+Furnished+2+5+Storey+Semi+D+NEW+HAVEN+Presint+18-85108746.htm
"FACING LAKE 2.5 Storey Semi D New Haven, Presint 18 Putrajaya",1400000,6,5,3300,Putrajaya,"Jan 15, 13:22",https://www.mudah.my/FACING+LAKE+2+5+Storey+Semi+D+New+Haven+Presint+18+Putrajaya-88140693.htm
3 Storey Hyperlink Terrace Duta Villa Presint 14 Putrajaya,1467000,6,6,2250,Putrajaya,"Jan 15, 13:10",https://www.mudah.my/3+Storey+Hyperlink+Terrace+Duta+Villa+Presint+14+Putrajaya-85892149.htm
FULLY FURNISHED & RENOVATED 2.5 Storey Semi D New Haven Presint 18,1400000,5,4,3300,Putrajaya,"Jan 15, 12:50",https://www.mudah.my/FULLY+FURNISHED+RENOVATED+2+5+Storey+Semi+D+New+Haven+Presint+18-88139959.htm
"NICE LOCATION 2.5 Storey Semi D The Haven Presint 18, Putrajaya",1400000,5,4,3200,Putrajaya,"Jan 15, 12:50",https://www.mudah.my/NICE+LOCATION+2+5+Storey+Semi+D+The+Haven+Presint+18+Putrajaya-88139958.htm
RENOVATED BUNGALOW Double Storey House Presint 10 Putrajaya,2700000,6,5,7800,Putrajaya,"Jan 15, 11:40",https://www.mudah.my/RENOVATED+BUNGALOW+Double+Storey+House+Presint+10+Putrajaya-88077056.htm
{FREEHOLD} Booking 3K Double Storey Putrajaya Presint 11,750000,4,3,2300,Putrajaya,"Jan 15, 10:40",https://www.mudah.my/+FREEHOLD+Booking+3K+Double+Storey+Putrajaya+Presint+11-87705210.htm
"3 Story Semi Detached Twin Villa, Sera Precint 8 putrajaya",1950000,6,6,4500,Putrajaya,"Jan 15, 10:20",https://www.mudah.my/3+Story+Semi+Detached+Twin+Villa+Sera+Precint+8+putrajaya-85508401.htm
CORNER 2.5 Storey Semi D New Haven By The Lake Presint 18 Putrajaya,1500000,5,4,3400,Putrajaya,"Jan 15, 08:50",https://www.mudah.my/CORNER+2+5+Storey+Semi+D+New+Haven+By+The+Lake+Presint+18+Putrajaya-88135178.htm
"[ 9,000 SQFT LAND AREA ] Rumah Banglo Bungalow Presint 14 Putrajaya",2800000,6,6,9000,Putrajaya,"Jan 14, 23:33",https://www.mudah.my/+9+000+SQFT+LAND+AREA+Rumah+Banglo+Bungalow+Presint+14+Putrajaya-85455029.htm
CORNER LOT 2.5 Storey Superlink Desiran Bayu Presint 16 Putrajaya,1350000,6,5,3800,Putrajaya,"Jan 14, 22:42",https://www.mudah.my/CORNER+LOT+2+5+Storey+Superlink+Desiran+Bayu+Presint+16+Putrajaya-88132296.htm
MURAH Semi Detached House New Haven Presint 18 Putrajaya,1400000,6,5,3300,Putrajaya,"Jan 14, 22:05",https://www.mudah.my/MURAH+Semi+Detached+House+New+Haven+Presint+18+Putrajaya-88131792.htm
Big housePresint 18 Putrajaya Fully Furnish And Fully Renovate Free HP,1550000,5,4,3300,Putrajaya,"Jan 14, 19:05",https://www.mudah.my/Big+housePresint+18+Putrajaya+Fully+Furnish+And+Fully+Renovate+Free+HP-79417356.htm
[55x70] Luxury Double Storey House Extra Land Gated Guarded,680000,4,4,4360,Putrajaya,"Jan 14, 18:10",https://www.mudah.my/+55x70+Luxury+Double+Storey+House+Extra+Land+Gated+Guarded-85134345.htm
FREEHOLD SEMI FURNISHED Double Storey Terrace Presint 11 Putrajaya,690000,4,3,1540,Putrajaya,"Jan 14, 16:15",https://www.mudah.my/FREEHOLD+SEMI+FURNISHED+Double+Storey+Terrace+Presint+11+Putrajaya-88077127.htm
"Desiran Bayu "" Presint 16 "" Putrajaya",1100000,6,5,1920,Putrajaya,"Jan 14, 15:25",https://www.mudah.my/Desiran+Bayu+Presint+16+Putrajaya-88124169.htm
FULLY FURNISHED VERY CHEAP: Semi-D House Presint 18 Putrajaya,1400000,5,4,3300,Putrajaya,"Jan 14, 11:40",https://www.mudah.my/FULLY+FURNISHED+VERY+CHEAP+Semi+D+House+Presint+18+Putrajaya-87405240.htm
2.5 Storey Semi D Villa Augusta Presint 12 Putrajaya,2173000,7,6,4291,Putrajaya,"Jan 14, 10:49",https://www.mudah.my/2+5+Storey+Semi+D+Villa+Augusta+Presint+12+Putrajaya-82164783.htm
(Fully Furnished near Alamanda) House for sale,950000,4,3,2400,Putrajaya,"Jan 14, 08:28",https://www.mudah.my/+Fully+Furnished+near+Alamanda+House+for+sale-88116535.htm
BERDEKATAN PUTRAJAYA DAN KLIA 1 Tingkat Taman Bunga Raya Salak Tinggi,310000,3,2,1400,Putrajaya,"Jan 14, 07:35",https://www.mudah.my/BERDEKATAN+PUTRAJAYA+DAN+KLIA+1+Tingkat+Taman+Bunga+Raya+Salak+Tinggi-85790926.htm
Putrajaya Putrajaya Putrajaya Putrajaya Putrajaya Putrajaya Putrajaya,400999,4,4,2660,Putrajaya,"Jan 14, 01:35",https://www.mudah.my/Putrajaya+Putrajaya+Putrajaya+Putrajaya+Putrajaya+Putrajaya+Putrajaya-88115040.htm
CORNER LOT NICE MUST VIEW Presint 14 Putrajaya,1100000,4,3,2500,Putrajaya,"Jan 13, 17:44",https://www.mudah.my/CORNER+LOT+NICE+MUST+VIEW+Presint+14+Putrajaya-83975018.htm
NICE INTERIOR DESIGN RENOVATED Presint 14 Putrajaya,890000,4,3,1905,Putrajaya,"Jan 13, 17:43",https://www.mudah.my/NICE+INTERIOR+DESIGN+RENOVATED+Presint+14+Putrajaya-83974077.htm
Fast!!! Last Coner In Putrajaya!! 50X100 Freehold Cheap Coner 2-Storey,434000,5,6,3599,Putrajaya,"Jan 13, 16:09",https://www.mudah.my/Fast+Last+Coner+In+Putrajaya+50X100+Freehold+Cheap+Coner+2+Storey-88107297.htm
Last!! [BLW Market78%] Freehold Superlink 50X80 Double Storey,401000,4,4,4222,Putrajaya,"Jan 13, 16:09",https://www.mudah.my/Last+BLW+Market78+Freehold+Superlink+50X80+Double+Storey-88107286.htm
"(Beautiful Renovated House) Semi D, 2.5 Storey, Presint 8 Putrajaya",1850000,5,5,3500,Putrajaya,"Jan 13, 14:45",https://www.mudah.my/+Beautiful+Renovated+House+Semi+D+2+5+Storey+Presint+8+Putrajaya-86644606.htm
Freehold !!! Last !!! [Below Market 90%] 0%DP Terrace Double Storey,399999,4,4,2910,Putrajaya,"Jan 13, 11:05",https://www.mudah.my/Freehold+Last+Below+Market+90+0+DP+Terrace+Double+Storey-82000354.htm
2 Storey Bungalow Precint 10 Putrajaya,3000000,6,5,6000,Putrajaya,"Jan 12, 12:15",https://www.mudah.my/2+Storey+Bungalow+Precint+10+Putrajaya-83349339.htm
"[Near School, Freehold] 2 Storey End Lot Palma Residence, Presint 11 P",880000,4,3,2300,Putrajaya,"Jan 12, 07:50",https://www.mudah.my/+Near+School+Freehold+2+Storey+End+Lot+Palma+Residence+Presint+11+P-88083654.htm
Desa Pinggiran Putra Putrajaya 2 Storey Bungalow,1250000,4,3,2100,Putrajaya,"Jan 11, 19:00",https://www.mudah.my/Desa+Pinggiran+Putra+Putrajaya+2+Storey+Bungalow-86030771.htm
ENDLOT Presint 14 Putrajaya Terrace House FACING OPEN,880000,4,3,2500,Putrajaya,"Jan 11, 16:15",https://www.mudah.my/ENDLOT+Presint+14+Putrajaya+Terrace+House+FACING+OPEN-86138843.htm
RUMAH BARU ! - 2Sty HOUSE ( FREEHOLD ) + ( LUAS ) Precint 12 PUTRAJAYA,880000,4,3,2063,Putrajaya,"Jan 11, 14:50",https://www.mudah.my/RUMAH+BARU+2Sty+HOUSE+FREEHOLD+LUAS+Precint+12+PUTRAJAYA-86552498.htm
Tanah luas SEMI-D Desa Bestari Salak Tinggi,607500,4,3,4659,Putrajaya,"Jan 11, 13:45",https://www.mudah.my/Tanah+luas+SEMI+D+Desa+Bestari+Salak+Tinggi-88071863.htm
Facing Lake Semi D English Putrajaya Below Market Value Renovated,1400000,6,5,3300,Putrajaya,"Jan 11, 11:35",https://www.mudah.my/Facing+Lake+Semi+D+English+Putrajaya+Below+Market+Value+Renovated-88068630.htm
LIFT n POOL | 2.5 Storey Semi D Presint 12 Putrajaya,2173139,6,6,4291,Putrajaya,"Jan 11, 08:55",https://www.mudah.my/LIFT+n+POOL+2+5+Storey+Semi+D+Presint+12+Putrajaya-88065135.htm
[ NEAR SURAU AL-FURQAN ] Rumah Teres Terrace Presint 11 Putrajaya,620000,4,3,2100,Putrajaya,"Jan 11, 08:55",https://www.mudah.my/+NEAR+SURAU+AL+FURQAN+Rumah+Teres+Terrace+Presint+11+Putrajaya-83960372.htm
2 1/5 Storey Semi D New Haven American Design Putrajaya Presint 18,1450000,5,4,3240,Putrajaya,"Jan 11, 01:41",https://www.mudah.my/2+1+5+Storey+Semi+D+New+Haven+American+Design+Putrajaya+Presint+18-86618260.htm
[fully furnished] bungalow country heights kajang putrajaya,5200000,8,8,12000,Putrajaya,"Jan 10, 22:42",https://www.mudah.my/+fully+furnished+bungalow+country+heights+kajang+putrajaya-86672496.htm
LAST GOV DISCOUNT !! 40X75 Freehold Double Storey With HOC Limited!!!,450854,4,4,3214,Putrajaya,"Jan 10, 19:55",https://www.mudah.my/LAST+GOV+DISCOUNT+40X75+Freehold+Double+Storey+With+HOC+Limited+-88059380.htm
LAST Corner Unit ！【50x90 Freehold And Below Market Value 45%】,419800,5,4,3800,Putrajaya,"Jan 10, 18:50",https://www.mudah.my/LAST+Corner+Unit+50x90+Freehold+And+Below+Market+Value+45+-84086836.htm
[ HOC 100% Loan ] 22x75 Rumah Landed Townhouse CYBERSOUTH Teres 2 Tkt,369000,4,2,1483,Putrajaya,"Jan 10, 00:25",https://www.mudah.my/+HOC+100+Loan+22x75+Rumah+Landed+Townhouse+CYBERSOUTH+Teres+2+Tkt-88046154.htm
[Gov Xtra Rebate 25%] Putrajaya 28x90 Dua Tingkat Teres,387000,4,4,3100,Putrajaya,"Jan 9, 22:45",https://www.mudah.my/+Gov+Xtra+Rebate+25+Putrajaya+28x90+Dua+Tingkat+Teres-86274504.htm
"Semi D With Private Pool & Lift, Presint 12, Putrajaya",2173139,6,6,4291,Putrajaya,"Jan 9, 22:13",https://www.mudah.my/Semi+D+With+Private+Pool+Lift+Presint+12+Putrajaya-82963461.htm
"Bungalow With Beautiful Landscape Presint 14, Putrajaya",2800000,6,6,9000,Putrajaya,"Jan 9, 22:12",https://www.mudah.my/Bungalow+With+Beautiful+Landscape+Presint+14+Putrajaya-86301774.htm
"Bungalow With Private Pool & Lif, Danau Suria Presint 16, Putrajaya",4300000,6,7,4850,Putrajaya,"Jan 9, 22:12",https://www.mudah.my/Bungalow+With+Private+Pool+Lif+Danau+Suria+Presint+16+Putrajaya-86303085.htm
"New Unit (Double Storey, Sg.Merab)(Berdekatan Putrajaya)",650000,4,3,1400,Putrajaya,"Jan 9, 19:30",https://www.mudah.my/New+Unit+Double+Storey+Sg+Merab+Berdekatan+Putrajaya+-86640680.htm
Rumah Paling MurahBiggest Buildup and Cheapest Di Putrajaya Presint 11,620000,4,3,2100,Putrajaya,"Jan 9, 19:02",https://www.mudah.my/Rumah+Paling+MurahBiggest+Buildup+and+Cheapest+Di+Putrajaya+Presint+11-86496517.htm
