Title,Price,Bedrooms,Bathrooms,Areas,Location,Release Date,Url
Rumah berpagar 3 tingkat paling murah putrajaya non bumi unver mv sale,RM 1 049 999,5 Bedrooms,5 Bathrooms,3889 sq.ft.,Putrajaya,"Feb 3, 07:47",https://www.mudah.my/Rumah+berpagar+3+tingkat+paling+murah+putrajaya+non+bumi+unver+mv+sale-88501418.htm
"FLEXIBLE DEPOSIT] Double Storey Terrace House PRESINT 11, PUTRAJAYA",RM 675 000,4 Bedrooms,3 Bathrooms,2100 sq.ft.,Putrajaya,"Feb 3, 05:41",https://www.mudah.my/FLEXIBLE+DEPOSIT+Double+Storey+Terrace+House+PRESINT+11+PUTRAJAYA-88500842.htm
[ FREEHOLD + 22x70 ] Double Stry House PRESINT 11 Putrajaya,RM 675 000,4 Bedrooms,3 Bathrooms,2100 sq.ft.,Putrajaya,"Feb 3, 02:10",https://www.mudah.my/+FREEHOLD+22x70+Double+Stry+House+PRESINT+11+Putrajaya-88500553.htm
"2 1/2 Storey Semi Detached House NEW HAVEN Presint 18H, Putrajaya",RM 1 500 000,5 Bedrooms,5 Bathrooms,3200 sq.ft.,Putrajaya,"Feb 3, 00:20",https://www.mudah.my/2+1+2+Storey+Semi+Detached+House+NEW+HAVEN+Presint+18H+Putrajaya-88007522.htm
Double Storey Terrace House TURNBERRY Intermediate Precint 12,RM 880 000,4 Bedrooms,3 Bathrooms,2062 sq.ft.,Putrajaya,"Feb 2, 23:45",https://www.mudah.my/Double+Storey+Terrace+House+TURNBERRY+Intermediate+Precint+12-86927235.htm
Fera Twinvilla 3 Storey Semi Detached Villa Presint 8 Putrajaya,RM 2 700 000,5 Bedrooms,5 Bathrooms,4521 sq.ft.,Putrajaya,"Feb 2, 23:45",https://www.mudah.my/Fera+Twinvilla+3+Storey+Semi+Detached+Villa+Presint+8+Putrajaya-83519471.htm
"2 Storey-CORNER Precint 11a, Putrajaya",RM 865 000,4 Bedrooms,3 Bathrooms,1650 sq.ft.,Putrajaya,"Feb 2, 21:10",https://www.mudah.my/2+Storey+CORNER+Precint+11a+Putrajaya-88497085.htm
"[FREE LEGAL FEES] Luxury 3 Storey Terrace near D'Pluze LHDN, Putrajaya",RM 968 000,5 Bedrooms,5 Bathrooms,2750 sq.ft.,Putrajaya,"Feb 2, 20:05",https://www.mudah.my/+FREE+LEGAL+FEES+Luxury+3+Storey+Terrace+near+D+Pluze+LHDN+Putrajaya-88496313.htm
Best Value Completed 2.5 Storey Semi D Augusta Precinct 12 Putrajaya,RM 2 682 888,5 Bedrooms,5 Bathrooms,3207 sq.ft.,Putrajaya,"Feb 2, 18:48",https://www.mudah.my/Best+Value+Completed+2+5+Storey+Semi+D+Augusta+Precinct+12+Putrajaya-88495155.htm
Best Value Triple Storey Duta Villa Residence Precicnt 14 Putrajaya,RM 1 350 000,6 Bedrooms,6 Bathrooms,3660 sq.ft.,Putrajaya,"Feb 2, 18:30",https://www.mudah.my/Best+Value+Triple+Storey+Duta+Villa+Residence+Precicnt+14+Putrajaya-88494599.htm
Bungalow with Large Land Kg. Abu Bakar Baginda,RM 1 350 000,5 Bedrooms,5 Bathrooms,15000 sq.ft.,Putrajaya,"Feb 2, 18:30",https://www.mudah.my/Bungalow+with+Large+Land+Kg+Abu+Bakar+Baginda-79582520.htm
"2 Storey Intermediate Presint 11, Putrajaya",RM 695 000,4 Bedrooms,3 Bathrooms,1650 sq.ft.,Putrajaya,"Feb 2, 18:25",https://www.mudah.my/2+Storey+Intermediate+Presint+11+Putrajaya-88494550.htm
"Furnished & Fitted: 2.5 Storey Semi-D, Presint 8, Putrajaya",RM 1 850 000,5 Bedrooms,5 Bathrooms,4200 sq.ft.,Putrajaya,"Feb 2, 18:24",https://www.mudah.my/Furnished+Fitted+2+5+Storey+Semi+D+Presint+8+Putrajaya-88494763.htm
Non bumi lot fully furnished serai twin villa 3 storey presint 8,RM 2 950 000,6 Bedrooms,6 Bathrooms,3768 sq.ft.,Putrajaya,"Feb 2, 17:50",https://www.mudah.my/Non+bumi+lot+fully+furnished+serai+twin+villa+3+storey+presint+8-87239838.htm
"3 storey hyperlink terrace, hot area putrajaya",RM 1 467 000,6 Bedrooms,6 Bathrooms,3660 sq.ft.,Putrajaya,"Feb 2, 17:05",https://www.mudah.my/3+storey+hyperlink+terrace+hot+area+putrajaya-88493060.htm
"(END LOT! RENOVATED!) 2 Storey Link House, Presint 14, Putrajaya",RM 865 000,4 Bedrooms,3 Bathrooms,1905 sq.ft.,Putrajaya,"Feb 2, 16:10",https://www.mudah.my/+END+LOT+RENOVATED+2+Storey+Link+House+Presint+14+Putrajaya-85672638.htm
"Rumah Teres 2 Tingkat, Presint 9, Putrajaya",RM 665 000,4 Bedrooms,3 Bathrooms,1900 sq.ft.,Putrajaya,"Feb 2, 14:30",https://www.mudah.my/Rumah+Teres+2+Tingkat+Presint+9+Putrajaya-88489062.htm
[2100SQFT] [FREEHOLD] Double Storey Intermediate Terrace Presint 11,RM 789 000,4 Bedrooms,3 Bathrooms,2100 sq.ft.,Putrajaya,"Feb 2, 14:25",https://www.mudah.my/+2100SQFT+FREEHOLD+Double+Storey+Intermediate+Terrace+Presint+11-88488889.htm
(NICE LANDSCAPE) Exclusive Bungalow at Presint 14 Putrajaya,RM 2 850 000,6 Bedrooms,6 Bathrooms,4800 sq.ft.,Putrajaya,"Feb 2, 14:15",https://www.mudah.my/+NICE+LANDSCAPE+Exclusive+Bungalow+at+Presint+14+Putrajaya-87566515.htm
"(LAKE VIEW) 3 Storey FERA Twinvilla, Presint 8, Putrajaya",RM 3 825 000,6 Bedrooms,6 Bathrooms,5026 sq.ft.,Putrajaya,"Feb 2, 14:15",https://www.mudah.my/+LAKE+VIEW+3+Storey+FERA+Twinvilla+Presint+8+Putrajaya-87569901.htm
Beautiful semi D double storey Putrajaya presint 15,RM 2 100 000,5 Bedrooms,5 Bathrooms,3200 sq.ft.,Putrajaya,"Feb 2, 13:57",https://www.mudah.my/Beautiful+semi+D+double+storey+Putrajaya+presint+15-88488463.htm
"2.5 Storey Superlink House, Corner, Presint 16, Putrajaya, 6 Bedrooms",RM 1 350 000,6 Bedrooms,5 Bathrooms,3800 sq.ft.,Putrajaya,"Feb 2, 13:49",https://www.mudah.my/2+5+Storey+Superlink+House+Corner+Presint+16+Putrajaya+6+Bedrooms-71126487.htm
MURAH LANDED 2 Storey Terrace Natura Presint 11 Putrajaya,RM 750 000,4 Bedrooms,3 Bathrooms,2100 sq.ft.,Putrajaya,"Feb 2, 13:00",https://www.mudah.my/MURAH+LANDED+2+Storey+Terrace+Natura+Presint+11+Putrajaya-88331090.htm
End Lot Double Storey Terrace Link Presint 14 Putrajaya,RM 850 000,4 Bedrooms,3 Bathrooms,1905 sq.ft.,Putrajaya,"Feb 2, 12:26",https://www.mudah.my/End+Lot+Double+Storey+Terrace+Link+Presint+14+Putrajaya-88486301.htm
"22'x75' / 22'x85', Bandar Sri Sendayan, New Completed Unit, Full Loan",RM 550 000,4 Bedrooms,4 Bathrooms,3164 sq.ft.,Putrajaya,"Feb 2, 11:49",https://www.mudah.my/22+x75+22+x85+Bandar+Sri+Sendayan+New+Completed+Unit+Full+Loan-87162827.htm
Double Storey Corner Lot Precint 11 Putrajaya For Sale,RM 950 000,4 Bedrooms,3 Bathrooms,3287 sq.ft.,Putrajaya,"Feb 2, 10:25",https://www.mudah.my/Double+Storey+Corner+Lot+Precint+11+Putrajaya+For+Sale-88483202.htm
"Two Storey SuperLink Terrace (Spacious) at Precint 11, Putrajaya",RM 1 130 000,5 Bedrooms,6 Bathrooms,2742 sq.ft.,Putrajaya,"Feb 2, 10:09",https://www.mudah.my/Two+Storey+SuperLink+Terrace+Spacious+at+Precint+11+Putrajaya-83662344.htm
Beautiful New Semi D at Augusta Residence Precinct 12 Putrajaya,RM 2 173 139,6 Bedrooms,7 Bathrooms,4291 sq.ft.,Putrajaya,"Feb 2, 10:05",https://www.mudah.my/Beautiful+New+Semi+D+at+Augusta+Residence+Precinct+12+Putrajaya-86828983.htm
"NICE HOUSE! Semi D Double Storey Presint 15, Putrajaya",RM 1 300 000,5 Bedrooms,5 Bathrooms,3200 sq.ft.,Putrajaya,"Feb 2, 09:50",https://www.mudah.my/NICE+HOUSE+Semi+D+Double+Storey+Presint+15+Putrajaya-88386000.htm
"(RM3K BOOKING ONLY! WITH POOL) AUGUSTA 3 Storey Semi D, P12, Putrajaya",RM 2 173 139,6 Bedrooms,6 Bathrooms,4291 sq.ft.,Putrajaya,"Feb 2, 09:35",https://www.mudah.my/+RM3K+BOOKING+ONLY+WITH+POOL+AUGUSTA+3+Storey+Semi+D+P12+Putrajaya-84274045.htm
"[BELOW MV + FULLY FURNISHED] 2 Storey Terrace Presint 14, Putrajaya",RM 860 000,4 Bedrooms,3 Bathrooms,2185 sq.ft.,Putrajaya,"Feb 2, 09:30",https://www.mudah.my/+BELOW+MV+FULLY+FURNISHED+2+Storey+Terrace+Presint+14+Putrajaya-88481884.htm
"FULLY FURNISHED 2 Storey, Presint 16, Putrajaya",RM 950 000,4 Bedrooms,3 Bathrooms,1800 sq.ft.,Putrajaya,"Feb 2, 09:05",https://www.mudah.my/FULLY+FURNISHED+2+Storey+Presint+16+Putrajaya-87256901.htm
"[FREEHOLD] 2 Storey Bungalow Precint 10, Putrajaya",RM 2 499 000,7 Bedrooms,5 Bathrooms,4436 sq.ft.,Putrajaya,"Feb 2, 08:44",https://www.mudah.my/+FREEHOLD+2+Storey+Bungalow+Precint+10+Putrajaya-79543037.htm
"3 Storey Corner Semi D, Serene Boutique Garden Homes, Precint 8, Putra",RM 3 092 300,5 Bedrooms,5 Bathrooms,8809 sq.ft.,Putrajaya,"Feb 2, 01:40",https://www.mudah.my/3+Storey+Corner+Semi+D+Serene+Boutique+Garden+Homes+Precint+8+Putra-85293800.htm
"[Near Ammenities,Freehold] 2 Sty End Lot Palma Presint 11 Putrajaya",RM 880 000,4 Bedrooms,3 Bathrooms,880000 sq.ft.,Putrajaya,"Feb 1, 22:02",https://www.mudah.my/+Near+Ammenities+Freehold+2+Sty+End+Lot+Palma+Presint+11+Putrajaya-88477308.htm
(fully furnished) endlot 2 storey terrace presint 14 putrajaya,RM 850 000,4 Bedrooms,3 Bathrooms,2185 sq.ft.,Putrajaya,"Feb 1, 21:22",https://www.mudah.my/+fully+furnished+endlot+2+storey+terrace+presint+14+putrajaya-88476437.htm
"OPEN TITLE | RENOVATED | LA : 40x80 | Semi-D Double Storey, Presint 15",RM 1 300 000,5 Bedrooms,5 Bathrooms,3200 sq.ft.,Putrajaya,"Feb 1, 20:10",https://www.mudah.my/OPEN+TITLE+RENOVATED+LA+40x80+Semi+D+Double+Storey+Presint+15-87084427.htm
"[CORNER LOT] 2.5 Storey Desiran Bayu, Putrajaya",RM 1 350 000,6 Bedrooms,5 Bathrooms,3800 sq.ft.,Putrajaya,"Feb 1, 12:00",https://www.mudah.my/+CORNER+LOT+2+5+Storey+Desiran+Bayu+Putrajaya-88260135.htm
"FULL LOAN, Renovated & Well Maintained House, Precint 11, Putrajaya",RM 780 000,4 Bedrooms,3 Bathrooms,2000 sq.ft.,Putrajaya,"Feb 1, 11:06",https://www.mudah.my/FULL+LOAN+Renovated+Well+Maintained+House+Precint+11+Putrajaya-85548545.htm
"[Near Surau, Shoplots] Exclusive Bungalow at Presint 14 Putrajaya",RM 3 000 000,7 Bedrooms,7 Bathrooms,6000 sq.ft.,Putrajaya,"Feb 1, 11:01",https://www.mudah.my/+Near+Surau+Shoplots+Exclusive+Bungalow+at+Presint+14+Putrajaya-88461847.htm
"FREEHOLD | CORNER LOT 2 Storey Bungalow Presint 14, Putrajaya 9000sqft",RM 2 900 000,6 Bedrooms,6 Bathrooms,9000 sq.ft.,Putrajaya,"Feb 1, 09:08",https://www.mudah.my/FREEHOLD+CORNER+LOT+2+Storey+Bungalow+Presint+14+Putrajaya+9000sqft-88459333.htm
Partly furnish CORNER LOT SEMI D Double Storey House Presint 16,RM 1 200 000,4 Bedrooms,3 Bathrooms,4250 sq.ft.,Putrajaya,"Feb 1, 08:21",https://www.mudah.my/Partly+furnish+CORNER+LOT+SEMI+D+Double+Storey+House+Presint+16-88458556.htm
"[Cheapest, Freehold, FF] 2 Storey Semi D at Presint 16 Putrajaya",RM 1 100 000,4 Bedrooms,3 Bathrooms,3000 sq.ft.,Putrajaya,"Feb 1, 07:30",https://www.mudah.my/+Cheapest+Freehold+FF+2+Storey+Semi+D+at+Presint+16+Putrajaya-88457845.htm
Semi D Presint 15 Putrajaya,RM 1 300 000,5 Bedrooms,5 Bathrooms,2800 sq.ft.,Putrajaya,"Jan 31, 21:50",https://www.mudah.my/Semi+D+Presint+15+Putrajaya-85207642.htm
Banglo Baru Bawah 1M Berdekatan Putrajaya Sungai Merab,RM 750 000,4 Bedrooms,3 Bathrooms,5468 sq.ft.,Putrajaya,"Jan 31, 19:30",https://www.mudah.my/Banglo+Baru+Bawah+1M+Berdekatan+Putrajaya+Sungai+Merab-88453278.htm
Semi D Double Storey Presint Diplomat,RM 1 250 000,5 Bedrooms,5 Bathrooms,3300 sq.ft.,Putrajaya,"Jan 31, 18:02",https://www.mudah.my/Semi+D+Double+Storey+Presint+Diplomat-88356155.htm
Teres 2 tingkat serenia adiva township,RM 595 000,4 Bedrooms,3 Bathrooms,1874 sq.ft.,Putrajaya,"Jan 31, 16:02",https://www.mudah.my/Teres+2+tingkat+serenia+adiva+township-88450737.htm
[Full Loan]33x75sqf FreeHold New Landed No Hidden Charge G/Gated,RM 348 888,4 Bedrooms,4 Bathrooms,2846 sq.ft.,Putrajaya,"Jan 31, 14:35",https://www.mudah.my/+Full+Loan+33x75sqf+FreeHold+New+Landed+No+Hidden+Charge+G+Gated-86804590.htm
"2 ½ Storey Intermediate House at Desiran Bayu, Presint 16 Putrajaya",RM 1 200 000,6 Bedrooms,5 Bathrooms,3321 sq.ft.,Putrajaya,"Jan 31, 14:30",https://www.mudah.my/2+Storey+Intermediate+House+at+Desiran+Bayu+Presint+16+Putrajaya-86701511.htm
"Desa Pinggiran Putra Bungalow Single Storey Kajang, Putrajaya",RM 900 000,4 Bedrooms,3 Bathrooms,6300 sq.ft.,Putrajaya,"Jan 31, 12:40",https://www.mudah.my/Desa+Pinggiran+Putra+Bungalow+Single+Storey+Kajang+Putrajaya-87887651.htm
"MURAH! Brand New Bungalow Desa Pinggiran Putra, Putrajaya",RM 1 800 000,4 Bedrooms,5 Bathrooms,7790 sq.ft.,Putrajaya,"Jan 31, 12:35",https://www.mudah.my/MURAH+Brand+New+Bungalow+Desa+Pinggiran+Putra+Putrajaya-87002182.htm
2 Storey Semi D Evergreen Garden Residence Cyberjaya,RM 1 200 000,5 Bedrooms,4 Bathrooms,3076 sq.ft.,Putrajaya,"Jan 31, 11:03",https://www.mudah.my/2+Storey+Semi+D+Evergreen+Garden+Residence+Cyberjaya-88445502.htm
Double storey bungalow prescint 10 putrajaya for sale,RM 2 700 000,6 Bedrooms,5 Bathrooms,7800 sq.ft.,Putrajaya,"Jan 31, 09:45",https://www.mudah.my/Double+storey+bungalow+prescint+10+putrajaya+for+sale-88444063.htm
"WOW , EndLot Double Storey Superlink Ttdi Aquina Alam Impian Shah Alam",RM 949 000,5 Bedrooms,4 Bathrooms,2650 sq.ft.,Putrajaya,"Jan 30, 21:10",https://www.mudah.my/WOW+EndLot+Double+Storey+Superlink+Ttdi+Aquina+Alam+Impian+Shah+Alam-88439004.htm
Corner Lot 2 Storey Taman Pinggiran Putra,RM 870 000,4 Bedrooms,3 Bathrooms,1500 sq.ft.,Putrajaya,"Jan 30, 20:50",https://www.mudah.my/Corner+Lot+2+Storey+Taman+Pinggiran+Putra-88438628.htm
Putrajaya Turnberry Double Storey (RENOVATED+FREEHOLD+EXTRA LAND+NEGO),RM 1 100 000,4 Bedrooms,3 Bathrooms,2519 sq.ft.,Putrajaya,"Jan 30, 17:07",https://www.mudah.my/Putrajaya+Turnberry+Double+Storey+RENOVATED+FREEHOLD+EXTRA+LAND+NEGO+-88435342.htm
"2 Sty House PALING MURAH near Alamanda, INSPEN and P. Diplomatik",RM 760 000,4 Bedrooms,3 Bathrooms,1905 sq.ft.,Putrajaya,"Jan 30, 15:50",https://www.mudah.my/2+Sty+House+PALING+MURAH+near+Alamanda+INSPEN+and+P+Diplomatik-88433319.htm
"Terrace Endlot, 2.5 Storey at Presint 18C Putrajaya For Sale",RM 1 080 000,4 Bedrooms,4 Bathrooms,2500 sq.ft.,Putrajaya,"Jan 30, 13:45",https://www.mudah.my/Terrace+Endlot+2+5+Storey+at+Presint+18C+Putrajaya+For+Sale-83697127.htm
"Partly-Furnished: 2 1/2 Storey Semi-D, New Haven, Presint 18 Putrajaya",RM 1 400 000,5 Bedrooms,5 Bathrooms,3200 sq.ft.,Putrajaya,"Jan 30, 12:37",https://www.mudah.my/Partly+Furnished+2+1+2+Storey+Semi+D+New+Haven+Presint+18+Putrajaya-84946403.htm
"Facing Lake: Fully-Fitted 2.5 Sty Semi-D, Yara Twinvilla, P8 Putrajaya",RM 3 000 000,5 Bedrooms,5 Bathrooms,5300 sq.ft.,Putrajaya,"Jan 30, 12:36",https://www.mudah.my/Facing+Lake+Fully+Fitted+2+5+Sty+Semi+D+Yara+Twinvilla+P8+Putrajaya-85329298.htm
"Fully-Furnished: 2 1/2 Storey Semi-D, New Haven, Presint 18, Putrajaya",RM 1 450 000,5 Bedrooms,4 Bathrooms,3200 sq.ft.,Putrajaya,"Jan 30, 12:36",https://www.mudah.my/Fully+Furnished+2+1+2+Storey+Semi+D+New+Haven+Presint+18+Putrajaya-85042962.htm
"Partially-Furnished: 2 Storey Bungalow, Presint 14, Putrajaya",RM 2 800 000,6 Bedrooms,6 Bathrooms,9000 sq.ft.,Putrajaya,"Jan 30, 12:27",https://www.mudah.my/Partially+Furnished+2+Storey+Bungalow+Presint+14+Putrajaya-85388889.htm
Booking RM3k ( NEW HOUSE ) Astana Semi Detached Presint 8 Putrajaya,RM 3 293 100,6 Bedrooms,6 Bathrooms,6588 sq.ft.,Putrajaya,"Jan 30, 12:00",https://www.mudah.my/Booking+RM3k+NEW+HOUSE+Astana+Semi+Detached+Presint+8+Putrajaya-85479477.htm
Beautiful Bungalow Desa Pinggiran Putra Sebelah Putrajaya,RM 1 599 000,5 Bedrooms,5 Bathrooms,7200 sq.ft.,Putrajaya,"Jan 30, 11:40",https://www.mudah.my/Beautiful+Bungalow+Desa+Pinggiran+Putra+Sebelah+Putrajaya-88386613.htm
Storey Semi D Mydiva Homes Cyberjaya,RM 1 699 888,6 Bedrooms,6 Bathrooms,3856 sq.ft.,Putrajaya,"Jan 30, 10:31",https://www.mudah.my/Storey+Semi+D+Mydiva+Homes+Cyberjaya-87082840.htm
(Brand New) Double Story Corner Lot Taman Warisan Putra Fasa2 Jenderam,RM 600 000,5 Bedrooms,3 Bathrooms,2489 sq.ft.,Putrajaya,"Jan 30, 10:05",https://www.mudah.my/+Brand+New+Double+Story+Corner+Lot+Taman+Warisan+Putra+Fasa2+Jenderam-87024287.htm
Fera Twinvilla 3 Storey Semi - Detached Villa House for SALE!!!,RM 3 200 000,5 Bedrooms,5 Bathrooms,4521 sq.ft.,Putrajaya,"Jan 29, 22:15",https://www.mudah.my/Fera+Twinvilla+3+Storey+Semi+Detached+Villa+House+for+SALE+-86717486.htm
"FREEHOLD | BEAUTIFUL 2 1/2 Stry Semi-D New Haven Presint 18, Putrajaya",RM 1 400 000,6 Bedrooms,5 Bathrooms,3200 sq.ft.,Putrajaya,"Jan 29, 20:23",https://www.mudah.my/FREEHOLD+BEAUTIFUL+2+1+2+Stry+Semi+D+New+Haven+Presint+18+Putrajaya-88419468.htm
ENDLOT 2 Storey Terrace House Presint 14G Putrajaya,RM 860 000,4 Bedrooms,3 Bathrooms,2185 sq.ft.,Putrajaya,"Jan 29, 16:55",https://www.mudah.my/ENDLOT+2+Storey+Terrace+House+Presint+14G+Putrajaya-88132677.htm
[below market value] corner lot semi-d 2 storey presint 16 putrajaya,RM 1 200 000,4 Bedrooms,3 Bathrooms,4250 sq.ft.,Putrajaya,"Jan 29, 16:47",https://www.mudah.my/+below+market+value+corner+lot+semi+d+2+storey+presint+16+putrajaya-88415145.htm
6BEDROOMS!! Triple Storey Hyperlink Duta Villa Presint 14 Putrajaya,RM 1 400 000,6 Bedrooms,6 Bathrooms,3864 sq.ft.,Putrajaya,"Jan 29, 14:43",https://www.mudah.my/6BEDROOMS+Triple+Storey+Hyperlink+Duta+Villa+Presint+14+Putrajaya-85737374.htm
"Corner Lot Precinct 11, Putrajaya for Sale",RM 950 000,4 Bedrooms,3 Bathrooms,3287 sq.ft.,Putrajaya,"Jan 29, 13:50",https://www.mudah.my/Corner+Lot+Precinct+11+Putrajaya+for+Sale-88410326.htm
"[NEGO] NEW UNIT 2 Storey Terrace, Presint 12, Putrajaya",RM 1 300 000,4 Bedrooms,3 Bathrooms,2519 sq.ft.,Putrajaya,"Jan 29, 13:30",https://www.mudah.my/+NEGO+NEW+UNIT+2+Storey+Terrace+Presint+12+Putrajaya-88409626.htm
NICE TO STAY| 2-Storey House at Presint 14 Putrajaya,RM 965 000,4 Bedrooms,3 Bathrooms,2500 sq.ft.,Putrajaya,"Jan 29, 13:24",https://www.mudah.my/NICE+TO+STAY+2+Storey+House+at+Presint+14+Putrajaya-88409991.htm
Fully RENO Furnished Double Storey Precint 14 Putrajaya,RM 965 000,4 Bedrooms,3 Bathrooms,2500 sq.ft.,Putrajaya,"Jan 29, 12:30",https://www.mudah.my/Fully+RENO+Furnished+Double+Storey+Precint+14+Putrajaya-88408512.htm
"3 storey hyperlink terrace duta villa presint 14, putrajaya",RM 1 150 000,6 Bedrooms,6 Bathrooms,3950 sq.ft.,Putrajaya,"Jan 29, 12:00",https://www.mudah.my/3+storey+hyperlink+terrace+duta+villa+presint+14+putrajaya-88118098.htm
End Lot With Extra Land.Double Storey Precint 9 Putrajaya,RM 860 000,4 Bedrooms,3 Bathrooms,2551 sq.ft.,Putrajaya,"Jan 29, 11:45",https://www.mudah.my/End+Lot+With+Extra+Land+Double+Storey+Precint+9+Putrajaya-87067574.htm
"Double Storey SemiD Myra Presint 11, Putrajaya",RM 1 550 000,5 Bedrooms,5 Bathrooms,2800 sq.ft.,Putrajaya,"Jan 29, 10:30",https://www.mudah.my/Double+Storey+SemiD+Myra+Presint+11+Putrajaya-86806279.htm
FULLY FURNISHED Double Storey Terrace Presint 14 Putrajaya,RM 965 000,4 Bedrooms,3 Bathrooms,2500 sq.ft.,Putrajaya,"Jan 29, 10:28",https://www.mudah.my/FULLY+FURNISHED+Double+Storey+Terrace+Presint+14+Putrajaya-88405792.htm
"Fully Furnished 2 Sty Int Terrace THE PINES, Presint 11, Putrajaya",RM 780 000,4 Bedrooms,3 Bathrooms,2100 sq.ft.,Putrajaya,"Jan 29, 10:12",https://www.mudah.my/Fully+Furnished+2+Sty+Int+Terrace+THE+PINES+Presint+11+Putrajaya-85204903.htm
Double Storey Presint 14 FULLY FURNISHED PUTRAJAYA,RM 965 000,4 Bedrooms,3 Bathrooms,2500 sq.ft.,Putrajaya,"Jan 29, 09:30",https://www.mudah.my/Double+Storey+Presint+14+FULLY+FURNISHED+PUTRAJAYA-88404539.htm
FACING PADANG Semi D Taman Desa Saujana Sungai Merab,RM 590 000,4 Bedrooms,3 Bathrooms,3200 sq.ft.,Putrajaya,"Jan 29, 09:22",https://www.mudah.my/FACING+PADANG+Semi+D+Taman+Desa+Saujana+Sungai+Merab-87158048.htm
11000 sqft Full furnished Bungalow 2.5 storey Presint 10 Putrajaya,RM 4 250 000,More than 10 Bedroom,9 Bathrooms,11000 sq.ft.,Putrajaya,"Jan 29, 08:40",https://www.mudah.my/11000+sqft+Full+furnished+Bungalow+2+5+storey+Presint+10+Putrajaya-88021538.htm
Furnished Corner Lot Precint 16 Bunga bank tengah rendah untung beli,RM 1 500 000,5 Bedrooms,4 Bathrooms,3989 sq.ft.,Putrajaya,"Jan 29, 08:27",https://www.mudah.my/Furnished+Corner+Lot+Precint+16+Bunga+bank+tengah+rendah+untung+beli-86716462.htm
[Superlink 26x85] Free HOC {Below Market } Lelong Unit! Call Me Now!!!,RM 298 000,4 Bedrooms,4 Bathrooms,2990 sq.ft.,Putrajaya,"Jan 29, 07:45",https://www.mudah.my/+Superlink+26x85+Free+HOC+Below+Market+Lelong+Unit+Call+Me+Now+-88403867.htm
"Semi-d taman putra perdana,puchong",RM 580 000,4 Bedrooms,3 Bathrooms,1730 sq.ft.,Putrajaya,"Jan 29, 00:45",https://www.mudah.my/Semi+d+taman+putra+perdana+puchong-88292829.htm
Double storey presint 14 fully furnished,RM 965 000,4 Bedrooms,2 Bathrooms,2500 sq.ft.,Putrajaya,"Jan 29, 00:10",https://www.mudah.my/Double+storey+presint+14+fully+furnished-88402804.htm
Attractive Double Storey Fully Furnished Presint 14 Putrajaya,RM 965 000,4 Bedrooms,3 Bathrooms,2500 sq.ft.,Putrajaya,"Jan 28, 20:45",https://www.mudah.my/Attractive+Double+Storey+Fully+Furnished+Presint+14+Putrajaya-88399598.htm
"FREEHOLD | END LOT 2 Storey Terrace Precint 14C, Putrajaya 2600sqft",RM 890 000,4 Bedrooms,3 Bathrooms,2600 sq.ft.,Putrajaya,"Jan 28, 19:45",https://www.mudah.my/FREEHOLD+END+LOT+2+Storey+Terrace+Precint+14C+Putrajaya+2600sqft-88398879.htm
Bungalow at Kg. Abu Bakar Baginda (Next to Gate 1 Putrajaya),RM 1 350 000,5 Bedrooms,5 Bathrooms,15000 sq.ft.,Putrajaya,"Jan 28, 19:26",https://www.mudah.my/Bungalow+at+Kg+Abu+Bakar+Baginda+Next+to+Gate+1+Putrajaya+-88398655.htm
FREEHOLD PRIVATE SWIMMING POOL3 Stry Semi-D Fera Twinvilla Presint 8,RM 3 200 000,5 Bedrooms,5 Bathrooms,4521 sq.ft.,Putrajaya,"Jan 28, 19:02",https://www.mudah.my/FREEHOLD+PRIVATE+SWIMMING+POOL3+Stry+Semi+D+Fera+Twinvilla+Presint+8-88398262.htm
FREEHOLD | CORNER LOT 2.5 Storey Terrace R6B5 Desiran Bayu Presint 16,RM 1 350 000,6 Bedrooms,5 Bathrooms,3800 sq.ft.,Putrajaya,"Jan 28, 18:25",https://www.mudah.my/FREEHOLD+CORNER+LOT+2+5+Storey+Terrace+R6B5+Desiran+Bayu+Presint+16-88397407.htm
"REDUCE PRICE | 4b 3b | FREEHOLD | Presint 14, Putrajaya",RM 965 000,4 Bedrooms,3 Bathrooms,2500 sq.ft.,Putrajaya,"Jan 28, 16:08",https://www.mudah.my/REDUCE+PRICE+4b+3b+FREEHOLD+Presint+14+Putrajaya-88394696.htm
"LUAS | Double Storey 25’ x 68’ Salak Tinggi, Sepang",RM 485 000,4 Bedrooms,3 Bathrooms,2000 sq.ft.,Putrajaya,"Jan 28, 16:04",https://www.mudah.my/LUAS+Double+Storey+25+x+68+Salak+Tinggi+Sepang-72639223.htm
"Dwiputra residences, putrajaya presint 15",RM 525 000,3 Bedrooms,2 Bathrooms,1001 sq.ft.,Putrajaya,"Jan 28, 15:26",https://www.mudah.my/Dwiputra+residences+putrajaya+presint+15-88393771.htm
[Corner Lot] Double Storey House Presint 16 Putrajaya,RM 1 200 000,4 Bedrooms,3 Bathrooms,4250 sq.ft.,Putrajaya,"Jan 28, 15:10",https://www.mudah.my/+Corner+Lot+Double+Storey+House+Presint+16+Putrajaya-88392962.htm
Rumah 2 Storey End Lot Precint 14,RM 850 000,4 Bedrooms,3 Bathrooms,2195 sq.ft.,Putrajaya,"Jan 28, 15:09",https://www.mudah.my/Rumah+2+Storey+End+Lot+Precint+14-88393217.htm
